"ticker","date","value","field","variable"
"MXCN INDEX",2016-03-31,12.6421,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-04-29,12.617,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-05-31,12.5201,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-06-30,12.6753,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-07-29,13.2127,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-08-31,14.1851,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-09-30,14.5474,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-10-31,14.2636,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-11-30,14.0952,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2016-12-30,13.5168,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-01-31,14.4371,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-02-28,14.9453,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-03-31,15.2648,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-04-28,15.6709,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-05-31,16.4999,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-06-30,16.8909,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-07-31,18.4017,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-08-31,19.1831,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-09-29,19.3793,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-10-31,20.1525,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-11-30,20.4654,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2017-12-29,20.8714,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-01-31,23.4622,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-02-28,21.9572,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-03-30,21.2363,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-04-30,21.2314,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-05-31,21.627,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-06-29,20.5,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-07-31,20.0005,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-08-31,19.2475,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-09-28,18.978,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-10-31,16.798,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-11-30,18.0365,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2018-12-31,16.9353,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-01-31,18.8159,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-02-28,19.4645,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-03-29,19.9403,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-04-30,20.3842,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-05-31,17.7213,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-06-28,19.1601,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-07-31,19.0563,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-08-30,18.2471,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-09-30,18.258,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-10-31,18.9949,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-11-29,19.332,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2019-12-31,20.9518,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-01-31,19.9384,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-02-28,20.1293,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-03-31,18.8039,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-04-30,19.9959,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-05-29,19.8959,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-06-30,21.695,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-07-31,23.7527,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-08-31,25.1032,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-09-30,24.4178,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-10-30,25.7122,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-11-30,26.4215,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2020-12-31,27.1548,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-01-29,29.1546,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-02-26,28.8548,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-03-31,27.0383,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-04-30,27.4148,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-05-31,27.6297,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-06-30,27.6607,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-07-30,23.836,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-08-31,23.8429,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-09-30,22.6456,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-10-29,23.3625,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-11-30,21.9634,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2021-12-31,21.271,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-01-31,20.6494,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-02-28,19.8428,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-03-31,18.252,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-04-29,17.5091,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-05-31,17.7155,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-06-30,18.8942,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-07-29,17.1091,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-08-31,17.1466,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-09-30,14.6528,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-10-31,12.1916,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-11-30,15.8083,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2022-12-30,16.6412,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2023-01-31,18.5935,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2023-02-28,16.6669,"TOT_RETURN_INDEX_GROSS_DVDS","China"
"MXCN INDEX",2023-03-31,17.417,"TOT_RETURN_INDEX_GROSS_DVDS","China"
